pid,link,name,price,brand
325002,https://www.thegioididong.com/laptop/hp-victus-16-r0127tx-i7-8c5n2pa?utm_flashsale=1,"Laptop HP Gaming VICTUS 16 r0127TX - 8C5N2PA (i7 13700H, 16GB, 512GB, RTX 4060 8GB, Full HD 144Hz, Win11)",31690000.0,HP
339662,https://www.thegioididong.com/laptop/lenovo-thinkpad-x9-15-ultra-7-21q60054vn,"Laptop Lenovo ThinkPad X9 15 - 21Q60054VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11 Pro)",54890000.0,Lenovo
337841,https://www.thegioididong.com/laptop/gigabyte-aorus-master-16-ultra-9-16-byhc5vne64sh,"Laptop GIGABYTE Gaming AORUS MASTER 16 - Win11 (Ultra 9 275HX, 32GB, 1TB, RTX 5080 16GB, WQXGA OLED 240Hz, Win11 )",84890000.0,GIGABYTE
342752,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vh-core-5-210h-rp084w,"Laptop Asus Gaming V16 V3607VH - RP084W (Core 5 210H, 16GB, 512GB, RTX 5050 8GB, WUXGA 144Hz, Win11)",27390000.0,Asus
326864,https://www.thegioididong.com/laptop/dell-inspiron-16-5640-core-7-n6i7512w1,"Laptop Dell Inspiron 16 5640 - N6I7512W1 (Core 7 150U, 16GB, 1TB, MX570A 2GB, 2.5K 120Hz, OfficeHS, Win11)",31290000.0,Dell
334802,https://www.thegioididong.com/laptop/asus-zenbook-14-oled-um3406ka-r7-ai-350-pp555ws,"Laptop Asus Zenbook 14 UM3406KA - PP555WS (R7 AI 350, 32GB, 512GB, 2.8K OLED 120Hz, OfficeH24+365, Win11)",28990000.0,Asus
335835,https://www.thegioididong.com/laptop/hp-omnibook-x-14-fe1010qu-x1p-42-100-b53kbpa,"Laptop HP OmniBook X 14 fe1010QU - B53KBPA (X1P 42 100, 16GB, 512GB, 2.2K, Cảm ứng, OfficeHS+365, Win11)",28490000.0,HP
339234,https://www.thegioididong.com/laptop/asus-vivobook-16-a1607qa-x1-26-100-mb067ws,"Laptop Asus Vivobook 16 A1607QA - MB067WS (X1 26 100, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",18190000.0,Asus
337236,https://www.thegioididong.com/laptop/lenovo-yoga-slim-9-oled-14ill10-ultra-7-83cx001avn,"Laptop Lenovo Yoga Slim 9 OLED 14ILL10 - 83CX001AVN (Ultra 7 258V, 32GB, 1TB, 4K OLED 120Hz, Cảm ứng, OfficeH24+365, Win11)",56990000.0,Lenovo
339951,https://www.thegioididong.com/laptop/msi-venture-a14-ai-a3hmg-r5-ai-340-004vn,"Laptop MSI Venture A14 AI+ A3HMG - 004VN (R5 AI 340, 16GB, 512GB, 2.8K OLED 120Hz, Win11)",25190000.0,MSI
327509,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n5i5340w1,"Laptop Dell Inspiron 15 3530 - N5I5340W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",17490000.0,Dell
334805,https://www.thegioididong.com/laptop/dell-latitude-3450-i5-l34501335u16512w,"Laptop Dell Latitude 3450 - L3450-1335U-16512W (i5 1335U, 16GB, 512GB, Full HD, Win11)",18590000.0,Dell
322269,https://www.thegioididong.com/laptop/asus-tuf-gaming-a15-fa506nf-r5-hn012w,"Laptop Asus TUF Gaming A15 FA506NF - HN012W (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",15990000.0,Asus
335551,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-14irh10-i5-83k00008vn,"Laptop Lenovo IdeaPad Slim 3 14IRH10 - 83K00008VN (i5 13420H, 16GB, 512GB, WUXGA, Win11)",15990000.0,Lenovo
338313,https://www.thegioididong.com/laptop/dell-latitude-7350-ultra-5-l7350135u16512w,"Laptop Dell Latitude 7350 - L7350-135U-16512W (Ultra 5 135U vPro, 16GB, 512GB, Full HD+, Win11)",32290000.0,Dell
342758,https://www.thegioididong.com/laptop/asus-vivobook-s16-s3607va-core-5-210h-rp155ws?utm_flashsale=1,"Laptop Asus Vivobook S16 S3607VA - RP155WS (Core 5 210H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",18690000.0,Asus
330579,https://www.thegioididong.com/laptop/asus-ux5406sa-ultra-7-pv140ws,"Laptop Asus Zenbook S 14 UX5406SA - PV140WS (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, OfficeHS, Win11)",41990000.0,Asus
334806,https://www.thegioididong.com/laptop/asus-vivobook-14-a1407ca-ultra-5-ly008ws,"Laptop Asus Vivobook 14 A1407CA - LY008WS (Ultra 5 225H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",19490000.0,Asus
341609,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wfk-i7-14650hx-267vn,"Laptop MSI Gaming Katana 15 HX B14WFK - 267VN (i7 14650HX, 32GB, 512GB, RTX5060 8GB, QHD 165Hz, Win11)",39190000.0,MSI
339541,https://www.thegioididong.com/laptop/lenovo-legion-pro-7-16iax10h-ultra-9-275hx-83f5008vvn,"Laptop Lenovo Gaming Legion Pro 7 16IAX10H - 83F5008VVN (Ultra 9 275HX, 32GB, 1TB, RTX 5070Ti 12GB, WQXGA OLED 240Hz, OfficeH24, Win11)",79990000.0,Lenovo
325242,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n5i5052w1,"Laptop Dell Inspiron 15 3520 - N5I5052W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",15490000.0,Dell
311117,https://www.thegioididong.com/laptop/asus-vivobook-14x-oled-k3405vc-i5-km006w,"Laptop Asus Vivobook 14X OLED K3405VC - KM006W (i5 13500H, 16GB, 512GB, RTX 3050 4GB, 2.8K OLED 90 Hz, Win11)",23490000.0,Asus
339542,https://www.thegioididong.com/laptop/lenovo-legion-pro-7-16iax10h-ultra-9-275hx-83f5008wvn,"Laptop Lenovo Gaming Legion Pro 7 16IAX10H - 83F5008WVN (Ultra 9 275HX, 32GB, 1TB, RTX 5080 16GB, WQXGA OLED 240Hz, OfficeH24, Win11)",96990000.0,Lenovo
339682,https://www.thegioididong.com/laptop/dell-inspiron-14-5441-x1p-64-100-5mnk1,"Laptop Dell Inspiron 14 5441 - 5MNK1 (X1P 64 100, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",27390000.0,Dell
327982,https://www.thegioididong.com/laptop/dell-vostro-15-3520-i5-v3520i5u165w11gru,"Laptop Dell Vostro 15 3520 - V3520-i5U165W11GRU (i5 1235U, 16GB, 512GB, 15.6""F, 120Hz, OfficeHS, Win11)",15490000.0,Dell
328239,https://www.thegioididong.com/laptop/asus-vivobook-s-14-oled-s5406ma-ultra-5-pp136w,"Laptop Asus Vivobook S 14 OLED S5406MA - PP136W (Ultra 5 125H, 16GB, 1TB, 2.8K OLED 120Hz, Win11)",24690000.0,Asus
341610,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wfk-i7-14650hx-025vn,"Laptop MSI Gaming Katana 15 HX B14WFK - 025VN (i7 14650HX, 16GB, 512GB, RTX5060 8GB, QHD 165Hz, Win11)",37190000.0,MSI
320434,https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507vu-i7-lp167w,"Laptop Asus TUF Gaming F15 FX507VU - LP167W (i7 13620H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",26690000.0,Asus
339650,https://www.thegioididong.com/laptop/lenovo-legion-5-pro-16iax10-ultra-9-83f3003vvn,"Laptop Lenovo Gaming Legion 5 Pro 16IAX10 - 83F3003VVN (Ultra 9 275HX, 32GB, 1TB, RTX 5060 8GB, WQXGA OLED 165Hz, OfficeH24, Win11)",53990000.0,Lenovo
340563,https://www.thegioididong.com/laptop/dell-inspiron-14-5441-x1p-64-n4o10441w1,"Laptop Dell Inspiron 14 5441 - N4O10441W1 (X1P 64 100, 16GB, 1TB, Full HD+, OfficeH24+365, Win11)",28990000.0,Dell
341564,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-7-240h-c7h161w11ii5050?utm_flashsale=1,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C7H161W11II5050 (Core 7 240H, 16GB, 1TB, RTX 5050 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",37290000.0,Dell
309243,https://www.thegioididong.com/laptop/dell-inspiron-3530-i5-1335u-i5u085w11blu,"Laptop Dell Inspiron 3530 - N3530-i5U085W11BLU (i5 1335U, 8GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",16490000.0,Dell
325583,https://www.thegioididong.com/laptop/msi-creator-m16-hx-c14vfg-i7-040vn,"Laptop MSI Creator M16 HX C14VFG - 040VN (i7 14700HX, 32GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",45190000.0,MSI
339660,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-ultra-5-21nx0038vn,"Laptop Lenovo ThinkPad X1 Carbon - 21NX0038VN (Ultra 5 255H, 32GB, 1TB, WUXGA, Win11 Pro)",50990000.0,Lenovo
329851,https://www.thegioididong.com/laptop/dell-inspiron-7440-core-5-n4i5006w1,"Laptop Dell Inspiron 7440 - N4I5006W1 (Core 5 120U, 16GB, 1TB, Full HD+, Cảm ứng, OfficeHS, Win11)",27890000.0,Dell
334797,https://www.thegioididong.com/laptop/asus-zenbook-14-ux3405ca-ultra-7-pz368ws,"Laptop Asus Zenbook 14 UX3405CA - PZ368WS (Ultra 7 255H, 16GB, 512GB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24+365, Win11)",32690000.0,Asus
335181,https://www.thegioididong.com/laptop/dell-latitude-5350-ultra-7-165u-vpro-l5350165u16512w,"Laptop Dell Latitude 5350 - L5350-165U-16512W (Ultra 7 165U, 16GB, 512GB, Full HD, Win11)",28990000.0,Dell
340488,https://www.thegioididong.com/laptop/lenovo-legion-5-15irx10-i7-83ly00a7vn,"Laptop Lenovo Gaming Legion 5 15IRX10 - 83LY00A7VN (i7 14700HX, 16GB, 512GB, RTX 5050 8GB, WQXGA OLED 165Hz, OfficeH24, Win11)",38990000.0,Lenovo
339689,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vh-core-5-rp024w,"Laptop Asus Gaming V16 V3607VH - RP024W (Core 5 210H, 16GB, 512GB, RTX 5050 8GB, WUXGA 144Hz, Win11)",27390000.0,Asus
342495,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14irh10r-core-5-83j0006evn,"Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10R - 83J0006EVN (Core 5 210H, 16GB, 512GB, WUXGA OLED, Win11)",20990000.0,Lenovo
325575,https://www.thegioididong.com/laptop/msi-creator-z17-hx-studio-a14vgt-i7-272vn,"Laptop MSI Creator Z17 HX Studio A14VGT - 272VN (i7 14700HX, 32GB, 2TB, RTX 4070 8GB, QHD+ 165 Hz, Cảm ứng, Win11)",70690000.0,MSI
342497,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14irh10r-core-5-83j0006cvn,"Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10R - 83J0006CVN (Core 5 210H, 32GB, 1TB, WUXGA OLED, Win11)",24590000.0,Lenovo
341566,https://www.thegioididong.com/laptop/del-alienware-16-aurora-ac16250-core-7-240h-c7h321w11ii5060?utm_flashsale=1,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C7H321W11II5060 (Core 7 240H, 32GB, 1TB, RTX 5060 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",43490000.0,Dell
332350,https://www.thegioididong.com/laptop/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn,"Laptop MSI Prestige 16 AI+ B2VMG - 016VN (Ultra 9 288V, 32GB, 1TB, 4K/UHD+ OLED, Win11)",43890000.0,MSI
332352,https://www.thegioididong.com/laptop/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn,"Laptop MSI Prestige 13 AI+ A2VMG - 040VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED, Win11)",36990000.0,MSI
341565,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-7-240h-71072937?utm_flashsale=1,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - 71072937 (Core 7 240H, 16GB, 1TB, RTX 5060 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",39990000.0,Dell
335010,https://www.thegioididong.com/laptop/msi-titan-18-hx-ai-a2xwig-ultra-9-090vn,"Laptop MSI Gaming Titan 18 HX AI A2XWIG - 090VN (Ultra 9 285HX, 64GB, 6TB, RTX 5080 16GB, 4K 120Hz, Win11)",140690000.0,MSI
341567,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-9-270h-c9h321w11ii5070?utm_flashsale=1,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - C9H321W11II5070 (Core 9 270H, 32GB, 1TB, RTX 5070 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",64490000.0,Dell
335112,https://www.thegioididong.com/laptop/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn,"Laptop MSI Raider 18 HX AI A2XWIG - 033VN (Ultra 9 285HX, 64GB, 4TB, RTX 5080 16GB, 4K 120Hz, Win11)",110690000.0,MSI
335113,https://www.thegioididong.com/laptop/msi-stealth-18-hx-ai-a2xwig-ultra-9-017vn,"Laptop MSI Gaming Stealth 18 HX AI A2XWIG - 017VN (Ultra 9 275HX, 32GB, 2TB, RTX 5080 16GB, 4K 120Hz, Win11)",93990000.0,MSI
342756,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-1334u-p16wd21,"Laptop Dell Inspiron 15 3530 - P16WD21 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000.0,Dell
342024,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26190000.0,MacBook
231244,https://www.thegioididong.com/laptop/apple-macbook-air-2020-mgn63saa?utm_flashsale=1,Laptop MacBook Air 13 inch M1 8GB/256GB,16990000.0,MacBook
342942,https://www.thegioididong.com/laptop/msi-gaming-thin-15-b13uc-i5-13420h-3247vn-16gb,"Laptop MSI Gaming Thin 15 B13UC - 3247VN_16GB (i5 13420H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",18990000.0,MSI
342755,https://www.thegioididong.com/laptop/dell-15-dc15255-r5-7530u-dc5r5802w1,"Laptop Dell 15 DC15255 - DC5R5802W1 (R5 7530U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",15990000.0,Dell
342507,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15ahp10-r7-83jg0047vn,"Laptop Lenovo Gaming LOQ 15AHP10 - 83JG0047VN (R7 250, 16GB, 512GB, RTX 5050 8GB, Full HD 144Hz, Win11)",31490000.0,Lenovo
341621,https://www.thegioididong.com/laptop/hp-15-fd1037tu-core-7-150u-9z2w5pa,"Laptop HP 15 fd1037TU - 9Z2W5PA (Core 7 150U, 16GB, 1TB, Full HD, Win11)",21090000.0,HP
342519,https://www.thegioididong.com/laptop/lenovo-gaming-legion-5-15irx10-i7-14700hx-83ly00hyvn,"Laptop Lenovo Gaming Legion 5 15IRX10 - 83LY00HYVN (i7 14700HX, 16GB, 1TB, RTX 5050 8GB, WQXGA 165Hz, OfficeH24, Win11)",39990000.0,Lenovo
342941,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-1334u-667vn-16gb?utm_flashsale=1,"Laptop MSI Modern 15 F13MG - 667VN_16GB (i5 1334U, 16GB, 512GB, Full HD, Win11)",13490000.0,MSI
328599,https://www.thegioididong.com/laptop/samsung-galaxy-chromebook-go-xe310xda-n4500,"Laptop Samsung XE310XDA-KA1VN (N4500, 4GB, 32GB, HD, ChromeOS)",7890000.0,Samsung
332451,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-max-36-1t,Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB,79790000.0,MacBook
335366,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-256gb,Laptop MacBook Air 13 inch M4 24GB/256GB,31390000.0,MacBook
341622,https://www.thegioididong.com/laptop/hp-15-fd1039tu-core-7-150u-9z2w7pa,"Laptop HP 15 fd1039TU - 9Z2W7PA (Core 7 150U, 16GB, 512GB, Full HD, Win11)",20090000.0,HP
305009,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-nj023w,"Laptop Asus Vivobook 15 X1504V - NJ023W (i7 1355U, 16GB, 512GB, Full HD, Win11)",18390000.0,Asus
331523,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt,"Laptop HP Elitebook X360 830 G11 - A7RC0PT (Ultra 7 165U, 16GB, 512GB, WUXGA, Cảm ứng, Win11 Pro)",44390000.0,HP
331567,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-24gb-1tb,Laptop MacBook Pro 14 inch M4 24GB/1TB,48990000.0,MacBook
335369,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-32gb-256gb,Laptop MacBook Air 13 inch M4 32GB/256GB,35490000.0,MacBook
339558,https://www.thegioididong.com/laptop/hp-elitebook-x-g1a-14-ai-r9-ai-hx-pro-375-b9fe4pt,"Laptop HP EliteBook X G1a 14 AI - B9FE4PT (R9 AI HX PRO 375, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, Win11 Pro)",54590000.0,HP
341613,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wek-i7-14650hx-027vn,"Laptop MSI Katana 15 HX B14WEK - 027VN (i7 14650HX, 32GB, 512GB, RTX5050 8GB, QHD 165Hz, Win11)",35690000.0,MSI
328598,https://www.thegioididong.com/laptop/samsung-galaxy-chromebook-go-xe340xda-n4500,"Laptop Samsung XE340XDA-KA1VN (N4500, 4GB, 32GB, HD, ChromeOS)",8790000.0,Samsung
331522,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt,"Laptop HP Elitebook X360 830 G11 - A7RB9PT (Ultra 5 135U, 16GB, 512GB, WUXGA, Cảm ứng, Win11 Pro)",39990000.0,HP
332448,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-16-512,Laptop MacBook Pro 14 inch Nano M4 16GB/512GB,41690000.0,MacBook
334694,https://www.thegioididong.com/laptop/gigabyte-aorus-16x-x6lag-i7-9rx6lasgddjixdvn010,"Laptop GIGABYTE AORUS 16X X6LAG - 9RX6LASGDDJIXDVN010 (i7 14650HX, 16GB, 1TB, RTX 4070 8GB, WQXGA 165Hz, Win11)",38390000.0,GIGABYTE
337040,https://www.thegioididong.com/laptop/hp-elitebook-ultra-g1q-x1e-78-100-b4py1pt,"Laptop HP Elitebook Ultra G1q - B4PY1PT (X1E 78 100, 32GB, 1TB, 2.2K, Cảm ứng, Win11 Pro)",43590000.0,HP
337844,https://www.thegioididong.com/laptop/gigabyte-g6x-9kg-c6lg-i7-9rc6l9kghsjix1vn000,"Laptop GIGABYTE Gaming G6X 9KG C6LG - 9RC6L9KGHSJIX1VN000 (i7 13650HX, 16GB, 1TB, RTX 4060 8GB, WUXGA 165Hz, Win11)",31390000.0,GIGABYTE
339235,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ka-r7-ai-350-pp113ws,"Laptop Asus Zenbook 14 UM3406KA - PP113WS (R7 AI 350, 16GB, 512GB, 2.8K 120Hz, OfficeH24+365, Win11)",27490000.0,Asus
339236,https://www.thegioididong.com/laptop/asus-zenbook-s16-um5606ka-r7-ai-350-rk127ws,"Laptop Asus Zenbook S16 UM5606KA - RK127WS (R7 AI 350, 24GB, 1TB, 2.8K 120Hz, OfficeH24+365, Win11)",39990000.0,Asus
341269,https://www.thegioididong.com/laptop/hp-omnibook-uf-14-fh0097tu-ultra-7-258v-bz7s3pa,"Laptop HP OmniBook UF 14 fh0097TU - BZ7S3PA (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24, Win11)",48990000.0,HP
342505,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-oled-14ill10-ultra-7-258v-83jx0036vn,"Laptop Lenovo Yoga Slim 7 OLED 14ILL10 - 83JX0036VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, OfficeH24, Win11)",36990000.0,Lenovo
284343,https://www.thegioididong.com/laptop/asus-tuf-gaming-fx517ze-i5-hn045w,"Laptop Asus TUF Gaming Dash F15 FX517ZE - HN045W (i5 12450H, 8GB, 512GB, RTX 3050Ti 4GB, Full HD 144Hz, Win11)",20690000.0,Asus
332274,https://www.thegioididong.com/laptop/hp-omen-14-fb0135tx-ultra-7-ay8v1pa,"Laptop HP Gaming OMEN 14 fb0135TX - AY8V1PA (Ultra 7 155H, 16GB, 1TB, RTX 4060 8GB, 2.8K OLED 120Hz, Win11)",57790000.0,HP
335015,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn,"Laptop MSI Gaming Vector 16 HX AI A2XWIG - 062VN (Ultra 9 275HX, 16GB, 1TB, RTX 5080 16GB, QHD+ 240Hz, Win11)",70590000.0,MSI
335963,https://www.thegioididong.com/laptop/acer-predator-helios-18-ai-ph18-73-98aq-ultra-9-nhqvwsv001,"Laptop Acer Gaming Predator Helios 18 AI PH18 73 98AQ - NH.QVWSV.001 (Ultra 9 275HX, 192GB, 6TB, RTX 5090 24GB, 4K 120Hz, Win11 Pro)",149990000.0,Acer
335964,https://www.thegioididong.com/laptop/acer-predator-helios-18-ai-ph18-73-93p0-ultra-9-nhqvysv001,"Laptop Acer Gaming Predator Helios 18 AI PH18 73 93P0 - NH.QVYSV.001 (Ultra 9 275HX, 64GB, 3TB, RTX 5080 12GB, 2.5K 250Hz, Win11 Pro)",99990000.0,Acer
341268,https://www.thegioididong.com/laptop/hp-omnibook-uf-14-fh0095tu-ultra-9-288v-bz7s2pa,"Laptop HP OmniBook UF 14 fh0095TU - BZ7S2PA (Ultra 9 288V, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24, Win11)",51990000.0,HP
341572,https://www.thegioididong.com/laptop/msi-prestige-16-ai-mercedes-amg-b2vmg-ultra-9-288v-088vn,"Laptop MSI Prestige 16 AI+ Mercedes AMG B2VMG - 088VN (Ultra 9 288V, 32GB, 2TB, UHD+ OLED 240Hz, Win 11)",49990000.0,MSI
341573,https://www.thegioididong.com/laptop/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn,"Laptop MSI Stealth A16 Mercedes AMG AI+ A3XWGG - 032VN (R9 AI HX 370, 32GB, 2TB, RTX 5070 8GB, QHD+ OLED 240Hz, Win11)",78490000.0,MSI
342504,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-oled-14ill10-ultra-7-258v-83jx0081vn,"Laptop Lenovo Yoga Slim 7 OLED 14ILL10 - 83JX0081VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, OfficeH24, Win11)",36990000.0,Lenovo
342508,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-2in1-gen-10-ultra-7-255u-21q0003jvn,"Laptop Lenovo ThinkPad X1 2in1 Gen 10 - 21Q0003JVN (Ultra 7 255U, 32GB, 1TB, WUXGA, Win11Pro)",61590000.0,Lenovo
342517,https://www.thegioididong.com/laptop/lenovo-gaming-legion-5-15irx10-i7-14700hx-83ly004gvn,"Laptop Lenovo Gaming Legion 5 15IRX10 - 83LY004GVN (i7 14700HX, 24GB, 1TB, RTX 5070 8GB, WQXGA OLED 165Hz, OfficeH24, Win11)",49990000.0,Lenovo
342523,https://www.thegioididong.com/laptop/lenovo-gaming-legion-5-15ahp10-r7-260-83m00030vn,"Laptop Lenovo Gaming Legion 5 15AHP10 - 83M00030VN (R7 260, 24GB, 1TB, RTX 5060 8GB, WQXGA OLED 165Hz, OfficeH24, Win11)",42990000.0,Lenovo
342721,https://www.thegioididong.com/laptop/hp-gaming-omen-16-am0127tx-i9-14900hx-bx8y0pa,"Laptop HP Gaming OMEN 16 am0127TX - BX8Y0PA (i9 14900HX, 32GB, 512GB, RTX 5070 8GB, WUXGA 165Hz, Win11)",59890000.0,HP
342725,https://www.thegioididong.com/laptop/hp-15-fr0036tu-i5-13420h-bz7u2pa,"Laptop HP 15 fr0036TU - BZ7U2PA (i5 13420H, 16GB, 512GB, Full HD, Win11)",16690000.0,HP
